text,label,happiness,tokens
I am so mad that I can barely see straight.,4,,
I am at my wit's end with your behavior.,4,,
Your actions are unacceptable and infuriating.,4,,
I am tired of dealing with your constant disrespect.,4,,
I am fed up with your careless attitude.,4,,
Your behavior is making me see red.,4,,
I am so angry that I can't even speak.,4,,
You have crossed a line and I am beyond angry.,4,,
I am so frustrated with your lack of consideration.,4,,
Your lack of effort is infuriating.,4,,
I am so mad that I could scream.,4,,
Your actions have caused me immense frustration.,4,,
I am so sick of your constant excuses.,4,,
Your attitude is unacceptable and it's making me angry.,4,,
I can't believe you would do something so hurtful.,4,,
Your behavior is making me lose my temper.,4,,
I am so angry that I could punch a wall.,4,,
You are testing my patience and I am reaching my limit.,4,,
Your disregard for my feelings is making me angry.,4,,
I am so tired of dealing with your disrespect.,4,,
Your actions have made me lose all respect for you.,4,,
I am beyond frustrated with your lack of effort.,4,,
You have no idea how angry you have made me.,4,,
Your lack of consideration is making me want to scream.,4,,
I am so angry that I can't even think straight.,4,,
Your constant excuses are wearing thin on my patience.,4,,
I am so sick of your behavior and lack of accountability.,4,,
Your selfishness is making me see red.,4,,
Your actions are causing me immense anger and disappointment.,4,,
I am beyond angry with your lack of remorse.,4,,
Your lack of effort and responsibility is unacceptable.,4,,
I am so frustrated with your carelessness.,4,,
Your disregard for my feelings is making me furious.,4,,
Your inconsiderate behavior is making me angry beyond words.,4,,
I am so fed up with your lack of respect.,4,,
Your lack of accountability is making me angry.,4,,
I can't believe how thoughtless you are being.,4,,
Your actions are making me extremely angry and disappointed.,4,,
I am so angry that I can't even look at you right now.,4,,
Your lack of effort and care is making me angry and frustrated.,4,,
I am so mad that I want to break something.,4,,
Your behavior is making me lose all patience.,4,,
I am beyond angry with your lack of consideration.,4,,
Your actions are making me question our entire relationship.,4,,
Your carelessness is making me angry and disappointed.,4,,
I am so angry that I can't even express it.,4,,
Your actions are making me feel disrespected and angry.,4,,
I am so tired of your constant excuses and lack of effort.,4,,
Your disregard for my feelings is making me feel angry and hurt.,4,,
Your lack of accountability and responsibility is infuriating.,4,,
I am so angry that I don't even know what to say.,4,,
Your lack of consideration and thoughtfulness is making me angry and upset.,4,,
I am so frustrated with your lack of effort and care.,4,,
Your behavior is causing me immense anger and resentment.,4,,
Your actions are making me feel undervalued and angry.,4,,
I am beyond angry with your lack of empathy and understanding.,4,,
I am absolutely livid right now.,4,,
I can feel the fury bubbling inside of me.,4,,
How dare you speak to me like that?,4,,
I am so angry I could scream.,4,,
My blood is boiling with rage.,4,,
I cannot believe you would do something so disrespectful.,4,,
I am so furious I can barely think straight.,4,,
You have crossed a line and I am beyond angry.,4,,
Your actions have made me extremely upset.,4,,
I feel like you have betrayed my trust and it makes me so angry.,4,,
I am so frustrated with this situation.,4,,
I am feeling incredibly irritable right now.,4,,
Your behavior is completely unacceptable.,4,,
You have made me so angry that I need to step away and cool off.,4,,
How dare you treat me like this?,4,,
I am sick and tired of dealing with this.,4,,
You are testing my patience to the limit.,4,,
I am not going to put up with this behavior any longer.,4,,
Your actions have deeply hurt me and made me extremely angry.,4,,
I am so angry that I don't even want to talk to you right now.,4,,
You have made me so mad that I want to punch a wall.,4,,
I am seething with anger right now.,4,,
Your actions have consequences and I am feeling the anger of those consequences.,4,,
I am so frustrated that I feel like screaming.,4,,
You have no right to treat me like this.,4,,
I am absolutely incensed by your behavior.,4,,
I cannot believe you would act in such a way.,4,,
Your actions are causing me to feel extremely angry.,4,,
I am feeling incredibly annoyed with this situation.,4,,
I cannot believe how rude and disrespectful you are being.,4,,
You have no idea how angry you have made me.,4,,
I am feeling so irritated that I need to take a break and calm down.,4,,
I cannot tolerate this behavior any longer.,4,,
Your actions are making me feel like I have lost control.,4,,
I am so angry that I want to break something.,4,,
I am extremely upset with the way you have treated me.,4,,
You are pushing my buttons and making me very angry.,4,,
I am so frustrated that I am at a loss for words.,4,,
Your behavior is making me feel like I am going to explode.,4,,
I am feeling so angry that I need to take some time for myself.,4,,
I am absolutely furious with the way you have behaved.,4,,
You have no right to treat me this way.,4,,
Your actions have consequences and I am feeling the anger of those consequences.,4,,
I am so mad that I can barely see straight.,4,,
I am feeling so irritated that I cannot even think straight.,4,,
Your behavior is making me feel extremely angry and upset.,4,,
I cannot believe you would do something so hurtful and disrespectful.,4,,
I am so angry that I want to scream at the top of my lungs.,4,,
You are making me incredibly upset with your actions.,4,,
I am feeling so frustrated that I want to punch a wall.,4,,
You have no idea how much your behavior is affecting me.,4,,
I am feeling incredibly angry and disappointed right now.,4,,
I am at my breaking point with this situation.,4,,
You are making me so mad that I am having trouble controlling my emotions.,4,,
Your actions have consequences and I am feeling the anger of those consequences.,4,,
I am feeling so annoyed and frustrated that I cannot even speak.,4,,
I am so angry that I want to lash out.,4,,
I am so furious with you right now.,4,,
"You make me so angry, I can't even talk to you.",4,,
"I can't believe you did that, it makes me so mad.",4,,
I am livid at the way you are treating me.,4,,
Your behavior is completely unacceptable and it makes me seethe with anger.,4,,
I am beyond frustrated with you right now.,4,,
"You are making me so angry, I can feel my blood boiling.",4,,
I am so mad I can't even think straight.,4,,
"I am so fed up with this situation, it's making me extremely angry.",4,,
Your actions are making me very upset and angry.,4,,
You are being so disrespectful and it's making me furious.,4,,
"I am so angry with you right now, I don't even know what to say.",4,,
"I am so disappointed in you, it's making me extremely angry.",4,,
"Your lies and deceit are making me so angry, I can barely contain myself.",4,,
You are pushing my buttons and it's making me very angry.,4,,
"I am so infuriated with you, I need some space.",4,,
"You are being so unreasonable, it's making me very angry.",4,,
"I am so enraged by your behavior, I can barely speak.",4,,
"I am so mad at you right now, I don't even want to see your face.",4,,
"You are making me so angry, I am about to lose it.",4,,
Your lack of consideration for others is making me so angry.,4,,
I am so frustrated with your constant excuses.,4,,
"Your actions are making me so angry, I can't even look at you.",4,,
"I am so sick of your attitude, it's making me furious.",4,,
"You are acting so selfishly, it's making me extremely angry.",4,,
"Your disrespect for me is making me so angry, I can't even talk to you right now.",4,,
"I am so angry with you, I can feel my blood pressure rising.",4,,
Your behavior is unacceptable and it's making me so angry.,4,,
"You are being so insensitive, it's making me extremely angry.",4,,
"I am so angry with you right now, I can barely contain myself.",4,,
Your disregard for my feelings is making me very angry.,4,,
Your lack of accountability is making me so angry.,4,,
